Name,Rating,Rating Count,Address,Verified
"Asmita Construction Co. in Kamothe, Mumbai",4.1,8,"House No 236/212 Aarya Residency, Kolwadi District Raigad, Kamothe, Navi Mumbai - 410206, Near Sanjay Gandhi High School",Verified
"Satish Jagtap Electrical Works in Kopar Khairane, Mumbai",4.7,28,"Flat NO 304,Maruti Arcade,Plot No 21, Kopar Khairane, Navi Mumbai - 400709, Near Terna Orchid International School",Not Verified
"Narayan Painters in Kopar Khairane Sector 6, Mumbai",3.5,2,"Room No 930,SS-3, Kopar Khairane Sector 6, Navi Mumbai - 400709, Near Sai Baba Mandir",Not Verified
"Faiyaz Electrician in Nerul, Mumbai",4.9,192,"Vedha Patashala Building, Shop No. 1 Plot No. 581, Nerul, Navi Mumbai - 400706, Sector 1",Not Verified
"Aira Electrical Work in Nerul, Mumbai",4.8,13,"Plot No 13, Shop No 3, Nerul, Navi Mumbai - 400706, Sector No 28",Not Verified
"Nilesh Haralkar Electricals in Kopar Khairane, Mumbai",4.3,15,"Flat No 204, Modern Apartment, Sector 12 D, Bonkode, Kopar Khairane, Navi Mumbai - 400709, Near Krishna Mandir",Verified
"Keval Interior in Nerul, Mumbai",4.7,6,"Room No 17, A/3 SOCIETY, 1ST FLOOR, SHIV SAGAR SOCIETY, SEC 18,, Nerul, Navi Mumbai - 400706, OPP VIFHYA BHAVAN SCHOOL",Not Verified
"T K Electricals in Juinagar, Mumbai",4.6,4,"403, Wing B, Parshuram Niwas, Sector No 23, Juinagar, Navi Mumbai - 400706",Not Verified
"Nysha - Interior And Architecture in Ghansoli, Mumbai",4.9,14,"101, Plot No-87, Sector-5, Ghansoli, Navi Mumbai - 400701, Besides New Life Hospital",Verified
"S S G Electrical & Plumbing Work in Kopar Khairane Sector 17, Mumbai",5.0,45,"SS-2,Shop No -736, Kopar Khairane Sector 17, Navi Mumbai - 400709, Jimmy Tower",Not Verified
"Aayush Enterprises in Kopar Khairane, Mumbai",5.0,6,"Shop No 247 SS 3, Sector 1, Kopar Khairane, Navi Mumbai - 400709, Vitthal Mandir",Not Verified
"Adi Sakhti Painting Contractor in Nerul, Mumbai",3.4,7,"Room No 193, Sector No 23, Nerul, Navi Mumbai - 400706, Near Balram Patil School",Not Verified
"Live Wire Electricals in Nerul, Mumbai",3.5,2,"Sector-1, Shirvane, Nerul, Navi Mumbai - 400706, Near HDFC ATM",Not Verified
"The Electric Warriors in Seawoods, Mumbai",5.0,1,"Om Ganesh Society, Sector-48, Palm Beach Road, Seawoods, Navi Mumbai - 400706, Near Navratna Restaurant",Not Verified
"Sudhir More in Airoli, Mumbai",4.7,116,"AH No.964,Sector -1, Airoli Naka, Airoli, Navi Mumbai - 400708, Opposite Fish Market",Verified
"Bright Home Interior in Nerul, Mumbai",4.8,44,"Shop No.33&34, Shreeji Plaza Building, Plot No.24, Sector No. 25, Nerul, Navi Mumbai - 400706, Opposite Seawoods Railway Station, Near Haware Mall",Verified
"The Construction Store in Ghansoli, Mumbai",4.7,100,"16 Green Palm Plot No. 18/19, Sector 15, Ghansoli, Navi Mumbai - 400701, Near NMMc Bus Depot",Verified
"Interior Solutions in Cbd Belapur, Mumbai",4.4,13,"Plot No. 8/22, Sector 8, Cbd Belapur, Navi Mumbai - 400614, Opposite to St Joseph Churtch",Not Verified
"Lovkik Enterprises in Nerul, Mumbai",4.3,7,"Shop No 02, Mini Market, Plot No-15, Palm Beach Road, Sector 48, Nerul, Navi Mumbai - 400706, Near Navratna Hotel",Not Verified
"Om Chaitanya Electricals in Mankhurd, Mumbai",3.5,2,"Shop No 215 Building No 14 Priyadarshani, Maharastra Nagar, Mankhurd, Mumbai - 400088, Near Khandoba Mandir",Not Verified
"Super Electrician in Seawoods Sector 46a, Mumbai",4.7,291,"New Horizon Co Oporative Housing Society Plot No-1/2/3, Sector 46, Seawoods Sector 46a, Navi Mumbai - 400706, Near Navratna Hotel",Not Verified
"Fast Maintainance in Kharghar, Mumbai",5.0,2,"Sector 12 Kanderia Bhiar Shop No.11, First Maintenance, Kharghar, Navi Mumbai - 410210, Nearby D Mart",Not Verified
"Shree Mahadev Electric & Hardware in Kharghar, Mumbai",4.4,41,"Shop No.7,Royal Plaza,Plot No.42, Sector.19, Kharghar, Navi Mumbai - 410210, Near Reliance Fresh",Verified
"Raja Electrical Works in Nahur, Mumbai",4.3,12,"Gala No 24 Building No R1 D Wing, Subhash Nagar, Nahur, Mumbai - 400080",Not Verified
"P.N.T Electricals in Airoli, Mumbai",5.0,1,"Shop No 1 B1 Omkareshwar Building, Thane Belapur Road, Airoli, Navi Mumbai - 400708, Near Monish Hotel",Not Verified
"Shrikesh in Kharghar Sector 35, Mumbai",4.0,1,"Shop No 1, Kutuk Bandhan Gaon, Sector 35/D, Kharghar Sector 35, Navi Mumbai - 410210, Near Kutukbandhan Village, Near Bank Of India",Not Verified
"Laxshanta Business Services INDIA Private Limited in Cbd Belapur, Mumbai",4.6,4,"Office No 304, 3rd Floor, Foundation Tower, Sector 11, Cbd Belapur, Navi Mumbai - 400614",Not Verified
"Jagdamb Enterprises in Airoli, Mumbai",5.0,4,"Shop No-2542, Chinchpada, MIDC, Airoli, Navi Mumbai - 400708, Near Airoli Naka",Not Verified
"Jai Bherunath Traders in Kharghar Sector 11, Mumbai",4.4,15,"Shop No 05, Premises Residency, Plot No 71, Gharkul Road, Kharghar Sector 11, Navi Mumbai - 410210, Near HP Petrol Pump",Verified
"KGN Enterprises - Electricians And AC Work in Taloja Phase 1, Mumbai",4.8,15,"Moonlight Apartment Flat No 702 Plot No 179, Sector 2  Phase 1, Taloja Phase 1, Navi Mumbai - 410208",Not Verified
"Jagdamb Enterprises in Airoli, Mumbai",5.0,4,"Shop No-2542, Chinchpada, MIDC, Airoli, Navi Mumbai - 400708, Near Airoli Naka",Not Verified
"KGN Enterprises - Electricians And AC Work in Taloja Phase 1, Mumbai",4.8,15,"Moonlight Apartment Flat No 702 Plot No 179, Sector 2  Phase 1, Taloja Phase 1, Navi Mumbai - 410208",Not Verified
"Kohinoor Construction in Airoli, Mumbai",5.0,1,"Shiv Shakti Appt, Airoli, Navi Mumbai - 400708, Near Station Road",Not Verified
"Shweta Electricals in Ghatkopar East, Mumbai",4.8,14,"Room No 2032, Vasantrao Naik Marg, Ghatkopar East, Mumbai - 400075, Opposite Durga Mata Mandir, Transist Camp, Ramabai Nagar",Not Verified
"A S Electricals in Kanjurmarg West, Mumbai",3.3,3,"209, K-3,Trimurti Building, Mmrda Complex, Kanjurmarg West, Mumbai - 400078, Near Station",Not Verified
"Live Decor in Shivaji Nagar-Govandi West, Mumbai",3.5,2,"Road No 6, Shivaji Nagar-Govandi West, Mumbai - 400043, Near Sameer Hotel",Not Verified
"Obaid Enterprises in Govandi West, Mumbai",5.0,3,"Suni RaZa Majzid Room No 410 Tata Nagar, Govandi West, Mumbai - 400043, Kurla Bus Depo",Not Verified
"Laxmi Electrical Work in Bhandup East, Mumbai",5.0,1,"Room No. 1, Devikabai Chawl,, M D Keni Marg, Bhandup East, Mumbai - 400042, Near RBI Colony",Not Verified
"Rajendra Electrician in Kharghar, Mumbai",4.6,57,"B,02/ AADHIRAJ COMPLEX SECTOR 08, Kharghar, Navi Mumbai - 410210, NEAR RED CLISS SCHOOL",Not Verified
"Shiv Shakti Electric & Hardware in Airoli, Mumbai",3.9,8,"Plot No. Ah. No.964, Sector No.1, Airoli, Navi Mumbai - 400708, Opposite Fish Market, Airoli Naka",Not Verified
"Dinesh Kumar in Kharghar, Mumbai",4.5,10,"Shop No - 05,Sataym Apartment, Sector - 19, Plot No - 88, Kharghar, Navi Mumbai - 410210, Near Satyagraha College",Verified
"Sai Enterprises in Vikhroli East, Mumbai",4.3,4,"S/O Kishan Rao, 6 Sabstin John Gonsalvis Chawl, Vikhroli Village, Vikhroli East, Mumbai - 400079, Near Godrej Hospital",Not Verified
"Stephen Electricals in Bhandup, Mumbai",4.7,29,"7, Annai Velankanni, Datar Colony,, Veer Savarkar Road, Bhandup, Mumbai - 400042, Paranjpe Hall",Verified
"Navrang Electric And Hardware Stores in Kharghar, Mumbai",4.1,12,"Sector 35 D Gokuldham Society,Plot No 3, Shop No 9, Kharghar, Navi Mumbai - 410210, Opp BAGHBAN Hotel",Not Verified
"Honesty Electric And Hardware Stores in Kharghar, Mumbai",3.8,15,"Shop No 4 Intop Tower Plot No. 12/13, Sector No.19, Kharghar, Navi Mumbai - 410210, Near Ram Seth Thakur School",Verified
"Godriya Enterprises in Ghatkopar West, Mumbai",4.8,22,"Room 1, Lbs Marg, Ghatkopar West, Mumbai - 400084, Near Shrayas Talkies",Not Verified
"Manish Interior And Decorators in IIT Powai, Mumbai",4.3,14,"Room No.957, Kamraj Chawl, IIT Powai, Mumbai - 400076, Mahatma Jyotirao Phule Nagar, Near IIT Market",Verified
"Pyramid Enterprises in Cbd Belapur Sector 15, Mumbai",4.5,5,"Shop No.20, Belle-Vista Co Operative Housing Society Limited, Plot No. 46/47, Cbd Belapur Sector 15, Navi Mumbai - 400614, Near CBD Belapur",Not Verified
"Vandana Enterprises in Kharghar, Mumbai",4.1,8,"Shop No.2 Gree View Chs Plot No.179A, Sector No.30, Kharghar, Navi Mumbai - 410210, Near Owa Gaon",Not Verified
"Mahalaxmi Sound And Electrical in Bhandup East, Mumbai",4.9,6,"Room No 1, Parijat Co Op Housing Society, Datar Colony, Bhandup East, Mumbai - 400042, Veer Savarkar Marg",Verified
"Stephen Electricals in Bhandup, Mumbai",4.7,29,"7, Annai Velankanni, Datar Colony,, Veer Savarkar Road, Bhandup, Mumbai - 400042, Paranjpe Hall",Verified
"Airoli Helpline in Airoli, Mumbai",4.4,10,"Shop No.  1 Pearl CHS, Sector 4, Airoli, Navi Mumbai - 400708, Near Navratri Hotel",Not Verified
"Navi Mumbai Utility & Services in Cbd Belapur, Mumbai",4.6,10,"Bullding C5-11/ 1st Floor Room No. 3, Sector 5, Cbd Belapur, Navi Mumbai - 400614",Not Verified
"A H Enterprises in Ghatkopar East, Mumbai",2.3,2,"Ramabai Ambedakar Nagar,, Eastern Express Highway, Ghatkopar East, Mumbai - 400075, Near Nalanda Bus Stop",Not Verified
"Sampada Electrical & Engineering Works in Kopri Colony-Thane East, Mumbai",4.8,10,"Shop No 1, Station Road, Kopri Colony-Thane East, Thane - 400603, Near Mangla High School",Verified
"Star Electrical Services in Kamothe, Mumbai",4.8,107,"Office No -28, Narmada CHS ,Plot No -17, Sector-19, Kamothe, Navi Mumbai - 410206, Near KK Cinema",Verified
"R B Electronics in Mulund West, Mumbai",4.6,34,"Indira Nagar, J N Road, Gali No 2, Mulund West, Mumbai - 400080, Behind Mehul Cinema",Not Verified
"Nakoda Electric Hardware Store in Powai, Mumbai",4.4,83,"Shop No 47, C Wing, Prathmesh Galaxy, Adi Shankaracharya Road, Powai, Mumbai - 400076",Verified
"Mann Technologies in Kalamboli, Mumbai",4.3,45,"Bhoomi Gardenia, Sector No 17, Kalamboli, Navi Mumbai - 410218, Near Police Headquaters",Not Verified
"Om Electrical in Kamothe, Mumbai",5.0,2,"Sai Krupa Complex,Plot No.51,, Sector 11, Kamothe, Navi Mumbai - 410206, Opposite Govari School",Not Verified
"Shastri Brothers Electrical & Engineering in Chembur Colony-Chembur East, Mumbai",4.1,42,"1/ 22, B Wing, Parivartan Chs, Road No 16, Chembur Colony-Chembur East, Mumbai - 400074, Vashi Naka, Kukreja Compound",Verified
"Matoshree Construction in Kalamboli, Mumbai",5.0,1,"Shop No.6 Plot No.23, Infinity Height, Kalamboli, Navi Mumbai - 410218, Near Dmart",Not Verified
"S K Electrical Work in Bhandup West, Mumbai",4.8,4,"Room No. - Rajdeep Nagar, Village Road, Bhandup West, Mumbai - 400078",Not Verified
"Sham Electricals in Mulund East, Mumbai",4.6,15,"Shop No 3, Vaity Niwas, GVS Road No 2, Mulund East, Mumbai - 400081, Near Mahavir Electric & Hardware Store",Not Verified
"S.K.F Electric Services in Sakinaka, Mumbai",3.5,2,"GALA No 3&7 Granite Ladi Wala Galli, Kherani Road, Sakinaka, Mumbai - 400072, Near Rahmani Hotel",Not Verified
"Mayur Sales & Service in Mulund West, Mumbai",4.2,51,"Shop No 2, 3 and 4, Jivaram Bhuvan Building, R R T Road, Mulund West, Mumbai - 400080, Opposite Lohana Mahajan Wadi, Bhaji Market",Not Verified
"Balaji Enterprises Ac Sales and Service in Chembur West, Mumbai",4.5,41,"Shakuntala Building, Shop No. 13, Pestom Sagar, Chembur West, Mumbai - 400089, Near Mcdonald's Family Restaurant",Verified
"Apes Services in Mulund West, Mumbai",3.5,2,"Office No. 29,Saidham Shopping Plaza, P K Road, Mulund West, Mumbai - 400080, Saidham",Not Verified
"Star Interiors in Chembur East, Mumbai",3.5,5,"Shop No 8 Opp Swastik Chember CST Road Near Petrol Pump Chembur East, Chembur East, Mumbai - 400071, Opp Swastik Chember",Not Verified
"F B Construction & Home Interior Pvt Ltd in Kamothe, Mumbai",4.8,15,"Shop No  08, Neelgagan Building, Plot No 7A, Sector 6, Kamothe, Navi Mumbai - 410209, Near Ram Seth Thakur School",Verified
"F B Construction & Home Interior Pvt Ltd in Kamothe, Mumbai",4.8,15,"Shop No  08, Neelgagan Building, Plot No 7A, Sector 6, Kamothe, Navi Mumbai - 410209, Near Ram Seth Thakur School",Verified
"Prasad E. Naik in Mulund East, Mumbai",5.0,2,"Sahani Colony ,Room No.20, Sheetal Socitey , Navghar Road 2, Mulund East, Mumbai - 400081",Not Verified
"Aryan Enterprises in Nilje, Mumbai",5.0,2,"G/001 Chandresh Kailash Chs, Lodha Heaven, Nilje, Thane - 421204",Not Verified
"Technical Service Network in Thane East, Mumbai",4.5,20,"A-1/1,Chakan Industrial Area Phase 2,, Sindekhed Villege, Thane East, Thane - 400603, Near Petrol High Way",Not Verified
"Aman Electrical in Kamothe, Mumbai",4.8,5,"Shop No - 1,Dharti Complex, Plot No -60/61, Sector-18, Kamothe, Navi Mumbai - 410206, Near Gokul Dairy",Not Verified
"Saloni Electrical in Chandivali-andheri East, Mumbai",4.8,15,"Roshan Company,Mahindra Compound, IRB Road, Chandivali-andheri East, Mumbai - 400072, Near Hari Masjid",Not Verified
"Virendra Electrical in L&T Gate No 6-Andheri East, Mumbai",3.5,2,"Shivneri Shanti Housing Society,Room No 504,Building No 17, J V L R Link Road, L&T Gate No 6-Andheri East, Mumbai - 400072",Not Verified
"Prasiddhi Electrical Works in Ghatkopar West, Mumbai",4.8,2,"1/7 Shantabai Lotankar Chwal, Kaju Tekdi, Ghatkopar West, Mumbai - 400084, Nearby Ganesh Mandir & Shiv Sena Office",Not Verified
"Krishna Electric And Hardware Stores in Chembur West, Mumbai",3.3,3,"Ambedkar Nagar Ramabai Colony, P.l Lokhande Marg, Chembur West, Mumbai - 400089, Opposite to Surya Bar",Not Verified
"Nawaz Pop Contractor in Ulwe, Mumbai",3.5,8,"Shop No.3 Plot No.159, Sector 9, Ulwe, Navi Mumbai - 410206, Near MSED",Not Verified
"Krishna Enterprises in Kamothe, Mumbai",4.2,16,"Shop No-04, Mayur Park Building, Plot No-1/22, Sector-36, Kamothe, Navi Mumbai - 410206, Opposite Kamothe Police Station",Verified
"Y S Ture in Vitava-Kalwa, Mumbai",3.5,2,"Jagganath Ture Tower,Ture Niwas, Belapur Road, Vitava-Kalwa, Thane - 400605, Shraddha Saburi Complex",Not Verified
"Bismillah Enterprises in Panchanand-taloja, Mumbai",4.9,16,"Shop No.4 Plot No.109  Flower Apartment,, Sector No.14, Panchanand-taloja, Navi Mumbai - 410208, Near Devratna Building",Not Verified
"JR Enterprises in Andheri East, Mumbai",4.7,8,"31E 303 Vidyasagar S R A  Housing Society, Sangharsh Nagar Chandi Vali Farm Road, Andheri East, Mumbai - 400072, Khairani Road Kanta",Not Verified
"S K Vishwakarma Interior in Nilje, Mumbai",4.2,7,"Shop No 18, Chandresh Gokul Building, Kalyan Shil Road, Nilje, Thane - 421204, Lodha Heaven, Near Shivaji Chowk",Not Verified
"Bright Source Electrical in Mulund Colony-Mulund West, Mumbai",4.9,5,"New Rahul Nagar, Guru Govind Singh Marg, Mulund Colony-Mulund West, Mumbai - 400082, Near Sai Baba Temple",Not Verified
"S S Electrician Work in Sion Koliwada, Mumbai",4.5,23,"Shop No 170 Punjabi Colony, J K Bhasin Marg, Sion Koliwada, Mumbai - 400022, Opposite Hari Mandir",Verified
"Krishna Sales & Service in Kolegaon, Mumbai",5.0,2,"Rataleshwar Apartment ,Shop No.10,, Kolegaon Ghesar Road, Kolegaon, Thane - 421204, Krishna Mandir",Verified
"Shree Krishna Electrical Works in Andheri East, Mumbai",4.8,194,"Shop No 20 Building No 1, Ganeshwadi, Andheri East, Mumbai - 400059, Opposite Datametic Near Midc Police Station",Verified
"Paramount Electrician Work in Goregaon East, Mumbai",4.8,2,"Aadarsh Nagar Aarey Colony, Aarey Road, Goregaon East, Mumbai - 400065, Near Nageshwar Temple",Not Verified
"K.G Electrical & Plumbing Works in Goregaon East, Mumbai",5.0,18,"Shop No 5, Lalani Granduor Bldg, Film City Road, Goregaon East, Mumbai - 400065, Valentine Tower, Near Riddhi Garden",Not Verified
"Asraf Electrical Works in Andheri East, Mumbai",4.1,13,"04, Maafkhan Nagar, Marol Naka,, Andheri East, Mumbai - 400059, Near Municipal School,  Fire Bridget",Not Verified
"R R Enterprises in Thane West, Mumbai",5.0,1,"Cp Talav,, Road No.27,Waghale Industrial Estate, Thane West, Thane - 400604, Near Durga Mata Temple",Verified
"Azimullah Plumbing Works in Andheri East, Mumbai",4.7,12,"67/37 The Great Indra Nagar, Marol Pipe Line, Andheri East, Mumbai - 400059, AK Road",Not Verified
"Kashmira Sanitary Electrical and Hardware Store in Sion Koliwada, Mumbai",5.0,1,"Shop No.15 Swami Vivekanand Chs, M A Road, Sion Koliwada, Mumbai - 400022, Near Mangal Jewellers",Verified
"Ccc Interior Decorators in Andheri East, Mumbai",4.1,20,"Golden Apt. Opp Pidilite Industries LTD, Shree Ran Krishna Mandir Road, Andheri East, Mumbai - 400059, Kondivita Village",Not Verified
"Kailash Electricals in Thane West, Mumbai",5.0,4,"Sai Krupa , LXN 1, G1,, Kashish Park, Thane West, Thane - 400604, NEAR TIK TOK PLAZA ,",Not Verified
"Spd Electrician in Thane West, Mumbai",4.7,13,"Room No.13 Shree Ganesh Society, Louis Wadi Pipe Line,Sainath Nagar, Thane West, Thane - 400604",Not Verified
"SHIVRAJ ENTERPRISES in PALAVA CITY, Mumbai",5.0,4,"Shop No 25 Chandesh Niketan Lodha Haven, Nilje, PALAVA CITY, Thane - 421204, Near C. Shiva Ji Maharaj Chowk",Not Verified
"Chandrabhan Enterprises in Sion, Mumbai",3.5,2,"Grd Rm.no 26 Rawlicamp, RAWLICAMP HOSPITAL SION KOLIWADA, Sion, Mumbai - 400022, Rawli Camp Hospital",Not Verified
"Chandrabhan Enterprises in Sion, Mumbai",3.5,2,"Grd Rm.no 26 Rawlicamp, RAWLICAMP HOSPITAL SION KOLIWADA, Sion, Mumbai - 400022, Rawli Camp Hospital",Not Verified
"S & P Interior in Chembur East, Mumbai",3.5,2,"Laxmimata Welfare Society New Bharat Nagar , Vashi Naka ,, Mahul Road, Chembur East, Mumbai - 400074",Not Verified
"Balaji Interiors in Thane West, Mumbai",3.5,2,"Mark Chs, Gala No. 1, Charai Thane West, Thane West, Thane - 400601, Near Rajan Vichar Bunglow",Not Verified
"LaxmiKripa Interior in Palava City, Mumbai",5.0,2,"Chandresh Jyoti Building Shop No 20, Casa Rio Road, Palava City, Thane - 421204, Near Greenpark",Not Verified
"National Services in Chembur East, Mumbai",5.0,1,"Ganesh Chs Bldg No 1, Room No 18, Mahada Colony, Chembur East, Mumbai - 400074, Mahul Rode",Not Verified
"Bright Light Electrical in Khopat-Thane West, Mumbai",4.9,14,"Shop No 1, Kharote Chawl, Gokuldas Wadi, Khopat-Thane West, Thane - 400601, Near Durga Mata Gym",Not Verified
"John Electricals 24 Hours in Andheri East, Mumbai",4.3,38,"Solitaire Corporate Park, Chakala, Andheri East, Mumbai - 400093, Near J B Nagar Metro Station,",Verified
"A R Electricals in Panvel Sector 6, Mumbai",4.9,11,"Plot No 13/F/9, Road No 9, Panvel Sector 6, Navi Mumbai - 410206, Opposite D Mart",Not Verified
"Taksha Electricals in Andheri East, Mumbai",4.8,4,"A 504 Kokan Nagar, Kondivita Road, Andheri East, Mumbai - 400059, J B Nagar,Near Ram Krishna Mandir",Not Verified
"Shiv Electrical And Services in Santacruz East, Mumbai",4.5,6,"Kalina Naka Road, Santacruz East, Mumbai - 400029, Opposite Geetavihar Restaurant,Kalina Naka",Not Verified
"Taksha Electricals in Andheri East, Mumbai",4.8,4,"A 504 Kokan Nagar, Kondivita Road, Andheri East, Mumbai - 400059, J B Nagar,Near Ram Krishna Mandir",Not Verified
"Salve Electrician in Thane West, Mumbai",4.1,16,"Room No 4, Sainath Chawl No 6, Thane West, Thane - 400604, New Shivaji Nagar and Mukund Company",Not Verified
"Devrukhkar Enterprises in Nitie, Mumbai",4.8,2,"Pimpleshwar, Hanuman Mandir Chawl, Moraji Nagar, Powai, Aarey Road, Nitie, Mumbai - 400087, Near Ramada Hotel",Not Verified
"Sunil Contractor in Sion, Mumbai",3.5,2,"Dr Babasaheb Ambedkar Shatabdi Samiti Zopadpatti T A vibhag 1, Lal Bahadur marg, Sion, Mumbai - 400022, Jama Masjid",Not Verified
"M Y Techno Enterprises in Thane West, Mumbai",4.1,6,"204,K Tarse Appt, Lokmanya Nagar, Thane West, Thane - 400606, Yashodhan Nagar Shankar Temple",Not Verified
"Ardent Projects in Jb Nagar-Andheri East, Mumbai",4.5,2,"B/305 Citi Point, Sir Mathuradas Vasanji Rd, J B Nagar, Jb Nagar-Andheri East, Mumbai - 400059, Chakala Metro Stations",Verified
"S K Interiors in Wadala East, Mumbai",3.2,5,"Room No 225, Ganesh Nagar, Salten Road, Wadala East, Mumbai - 400037, Near BIT College",Not Verified
"Indrayani Electrician in Thane West, Mumbai",4.5,15,"Room Number 22,Sai Pooja Chawl, Dnyaneshwar Nagar,Waghle Estate, Thane West, Thane - 400606, Near Kamgar Hospital,Behind Shivsena Shakha",Not Verified
"Prakash Electric & Hardware in Sion Koliwada, Mumbai",4.2,12,"Anand Co.op. CHS. Soc. Building. No.18B, Pratiksha Nagar Entire Road, Sion Koliwada, Mumbai - 400022, Opp. Wellness Day Night Medical",Verified
"Dashmesh Electrical Engineers in Sion, Mumbai",4.8,18,"FNM/169 Punjabi Colony, J K Bhassin Marg, Sion, Mumbai - 400022, Opposite Hari Temple GTB Nagar",Verified
"Sanjay Electricals in Sher E Punjab-Andheri East, Mumbai",4.7,7,"Shop No. 04, New Azad Nagar,, Boni Nagar, Sher E Punjab-Andheri East, Mumbai - 400093, Near Tolani Naka and Rooftop Society",Verified
"Indrayani Electrician in Thane West, Mumbai",4.5,15,"Room Number 22,Sai Pooja Chawl, Dnyaneshwar Nagar,Waghle Estate, Thane West, Thane - 400606, Near Kamgar Hospital,Behind Shivsena Shakha",Not Verified
"Omkar Electrical Works in Diva, Mumbai",3.3,9,"Rameswar Apartment B Wing Room No 003, Goan Devi Mandir Road, Diva, Thane - 400612, Opp Diva Station West",Not Verified
"R. R. Vishwakarma in Thane West, Mumbai",4.2,12,"Shop No 5 Ganeshwadi, Highway Service Road, Thane West, Thane - 400601, Near Koram Mall Thane",Not Verified
"M Y Techno Enterprises in Thane West, Mumbai",4.1,6,"204,K Tarse Appt, Lokmanya Nagar, Thane West, Thane - 400606, Yashodhan Nagar Shankar Temple",Not Verified
"Salve Electricals in Chembur East, Mumbai",4.5,4,"Shop No 92, R C Marg, Chembur East, Mumbai - 400074, Opposite Mrouli Church, Nalnanda Nagar",Not Verified
"Apna Carpenters in Kurla East, Mumbai",4.8,277,"Shop No ALH 578, Building No 37, S G Barve Marg, Kurla East, Mumbai - 400024, Near R N Hospital",Not Verified
"Reliable Enterprises in Andheri East, Mumbai",4.2,31,"BD Yadav Compound Pump House, Jijamata Road, Andheri East, Mumbai - 400093, Near Manish Park",Verified
"Mercntech India Pvt Ltd in Bandra West, Mumbai",4.1,19,"Office No.107-A, 1st floor, Rizvi Chambers, Hill Road, Bandra West, Mumbai - 400050, Near Jain Mandir",Verified
"Naresh Enterprises in Kherwadi-bandra East, Mumbai",2.8,4,"Ratnadeep Housing Soc Building No 4 Rom No 129, Nirmal Nagar, Kherwadi-bandra East, Mumbai - 400051, Near Ram Mandir",Not Verified
"Naresh Enterprises in Kherwadi-bandra East, Mumbai",2.8,4,"Ratnadeep Housing Soc Building No 4 Rom No 129, Nirmal Nagar, Kherwadi-bandra East, Mumbai - 400051, Near Ram Mandir",Not Verified
"Reliable Enterprises in Andheri East, Mumbai",4.2,31,"BD Yadav Compound Pump House, Jijamata Road, Andheri East, Mumbai - 400093, Near Manish Park",Verified
"R J Home Services in Bandra West, Mumbai",4.0,16,"Room.no. 23 Building No. 01, Hill Road, Bandra West, Mumbai - 400050, Behind Bata Showroom",Not Verified
"Suresh Electric and Plumbing in Thane West, Mumbai",4.6,15,"Shop No- 1/2, Ghodbunder Road, Thane West, Thane - 400607, Nr Big Bazaar",Not Verified
"Saroj Electric & Plumbing Services in Antop Hill, Mumbai",3.2,9,"C/29, Motilal Nehru Nagar, Vardhraj Nagar,, Antop Hill, Mumbai - 400037, Near Kirshna Hotel",Not Verified
"Satyaprakash Electrician in Andheri East, Mumbai",4.8,3,"Gautam Nagar M.I.D.C, Road No 8, Andheri East, Mumbai - 400093, Near Akruti Building",Not Verified
"Sachin Electrician in Goregaon East, Mumbai",4.5,13,"Shiv Dharshan Nagar, Goregaon East, Mumbai - 400065, Near  Orke Compund School, Santosh Nagar",Not Verified
